city,year,Date_Quarter,bedrooms_count,average_rate_per_night,latitude,longitude,counties,zipcodes,TotalPop,Income,Poverty
Houston,2016,Fourth,1,$95,29.816305947417497,-95.162454663498,Harris County,77049,4525519,57791,16.8
Houston,2016,First,2,$82,29.7267818455648,-95.37278029275907,Harris County,77004,4525519,57791,16.8
Baytown,2017,First,1,$200,29.781007898463898,-94.99711889421508,Harris County,77521,4525519,57791,16.8
Houston,2016,Second,1,$112,29.892014344298897,-95.2111312116185,Harris County,77044,4525519,57791,16.8
La Porte,2015,Third,2,$85,29.6577406363042,-95.10726236629208,Harris County,77571,4525519,57791,16.8
Houston,2015,Second,1,$30,29.800751201528,-95.3524318439332,Harris County,77009:77022,4525519,57791,16.8
Humble,2013,Third,1,$59,30.011817031894303,-95.3105297625288,Harris County,77338,4525519,57791,16.8
Houston,2016,Second,1,$50,29.8091732009365,-95.4077203575854,Harris County,77008,4525519,57791,16.8
Houston,2016,Third,3,$3000,29.9253945876996,-95.1825184781524,Harris County,77044,4525519,57791,16.8
Houston,2016,Third,1,$99,29.7490713925291,-95.3860209175325,Harris County,77006,4525519,57791,16.8
Houston,2017,First,4,$100,29.572536020228,-95.1200484582768,Harris County,77062,4525519,57791,16.8
El Lago,2015,Third,Studio,$125,29.577660687667603,-95.0461718398139,Harris County,77586,4525519,57791,16.8
Houston,2015,Third,1,$64,29.741568617406696,-95.3316757965151,Harris County,77023,4525519,57791,16.8
Houston,2016,Third,3,$169,29.8277509651674,-95.0778432642514,Harris County,77562,4525519,57791,16.8
Houston,2015,Second,2,$69,29.7992743820961,-95.3579742608287,Harris County,77009,4525519,57791,16.8
Houston,2016,Second,1,$27,29.5840068633662,-95.1362762214443,Harris County,77062,4525519,57791,16.8
Seabrook,2016,Second,4,$1495,29.586697401713,-95.0390875360632,Harris County,77586,4525519,57791,16.8
Houston,2016,Third,1,$28,29.977653703141304,-95.4611730509193,Harris County,77014,4525519,57791,16.8
Houston,2016,Fourth,1,$80,29.7917560035261,-95.382696112449,Harris County,77009,4525519,57791,16.8
Pasadena,2015,Third,1,$195,29.676597518319603,-95.1642208261436,Harris County,77503,4525519,57791,16.8
Houston,2017,First,3,$4000,29.7748147551058,-95.3739719543562,Harris County,77007,4525519,57791,16.8
Houston,2016,First,1,$79,29.7376448724696,-95.32989092280192,Harris County,77023,4525519,57791,16.8
Houston,2015,Second,6,$2500,29.8037871663334,-95.3977169085016,Harris County,77008,4525519,57791,16.8
Houston,2016,Third,1,$30,29.5470688738505,-95.0904826088208,Harris County,77058,4525519,57791,16.8
Houston,2016,First,3,$250,29.5381923173179,-95.0845044735054,Harris County,77058,4525519,57791,16.8
Houston,2017,First,1,$60,29.540502345501103,-95.0975107639871,Harris County,77058,4525519,57791,16.8
El Lago,2015,Third,Studio,$125,29.577660687667603,-95.0461718398139,Harris County,77586,4525519,57791,16.8
Houston,2015,Fourth,1,$42,29.597932606566896,-95.1125856339829,Harris County,77059,4525519,57791,16.8
Houston,2016,Fourth,1,$85,29.7430729366388,-95.485771531617,Harris County,77057,4525519,57791,16.8
Houston,2017,First,2,$150,29.8012623449213,-95.1849093059697,Harris County,77015,4525519,57791,16.8
Houston,2016,Third,1,$40,29.684376140057804,-95.442054517159,Harris County,77025,4525519,57791,16.8
Houston,2015,Fourth,1,$40,29.6977913184243,-95.38837692818068,Harris County,77054-1921,4525519,57791,16.8
Houston,2015,First,1,$48,29.7102414579687,-95.3787971422251,Harris County,77021,4525519,57791,16.8
Houston,2017,First,1,$45,29.708087769379603,-95.405968216518,Harris County,77030,4525519,57791,16.8
Baytown,2013,Fourth,1,$36,29.746296163105804,-94.96434138435622,Harris County,77520,4525519,57791,16.8
Seabrook,2017,First,2,$75,29.5679961457744,-95.0413519859863,Harris County,77586,4525519,57791,16.8
Houston,2015,Fourth,3,$250,29.5379395549986,-95.0964391798466,Harris County,,4525519,57791,16.8
Baytown,2016,Third,3,$3000,29.810019004707694,-94.97946605889,Harris County,77521,4525519,57791,16.8
Houston,2014,First,1,$60,29.6981671062732,-95.37804133460207,Harris County,77054,4525519,57791,16.8
Houston,2016,Fourth,2,$500,29.5990378338563,-95.1127720477562,Harris County,77059,4525519,57791,16.8
Houston,2016,Third,3,$120,29.811553091813604,-95.39325541369872,Harris County,77008,4525519,57791,16.8
Houston,2017,First,Studio,$48,29.7491654560334,-95.4782824480559,Harris County,77027,4525519,57791,16.8
Houston,2015,Third,1,$64,29.741568617406696,-95.3316757965151,Harris County,77023,4525519,57791,16.8
Houston,2015,Fourth,1,$99,29.7577005420354,-95.3589158937949,Harris County,77002,4525519,57791,16.8
Houston,2015,Third,1,$25,29.6808007909671,-95.4189811129237,Harris County,77054,4525519,57791,16.8
Houston,2015,Third,1,$49,29.7515276330233,-95.3378565364719,Harris County,77003,4525519,57791,16.8
Houston,2015,Second,1,$89,29.765964258603603,-95.37851235110908,Harris County,77007,4525519,57791,16.8
Houston,2016,Third,3,$575,29.829619955492102,-95.0828084464126,Harris County,77049,4525519,57791,16.8
Houston,2015,First,1,$50,29.7758483098463,-95.3639174035816,Harris County,77009,4525519,57791,16.8
Houston,2016,Second,1,$49,29.8020105961409,-95.3743884830629,Harris County,77009,4525519,57791,16.8
Seabrook,2015,Second,1,$55,29.5658550628736,-95.0427306867425,Harris County,77586,4525519,57791,16.8
Houston,2015,Second,1,$83,29.799201082645503,-95.4072104253271,Harris County,77008,4525519,57791,16.8
Houston,2016,Fourth,1,$78,29.7347380250288,-95.4673436945429,Harris County,77056,4525519,57791,16.8
Houston,2016,First,Studio,$45,29.7230401156878,-95.3727584640058,Harris County,77004,4525519,57791,16.8
Houston,2016,Second,1,$35,29.807061404102896,-95.42017514905892,Harris County,77008,4525519,57791,16.8
Houston,2013,Third,1,$55,29.732029062712897,-95.3985758002548,Harris County,77006,4525519,57791,16.8
Houston,2016,Second,1,$89,29.7876451861343,-95.4046078784627,Harris County,77008,4525519,57791,16.8
Houston,2016,Fourth,1,$103,29.7334222780375,-95.38568625252208,Harris County,77006,4525519,57791,16.8
Houston,2016,Third,1,$109,29.74437995283,-95.45390711659849,Harris County,77027,4525519,57791,16.8
Seabrook,2016,Second,2,$80,29.568096936585103,-95.0353045373899,Harris County,77586,4525519,57791,16.8
Houston,2017,Second,1,$64,29.9225644370777,-95.1611842254975,Harris County,77044,4525519,57791,16.8
Highlands,2016,Fourth,3,$1000,29.8270304216407,-95.06178819752172,Harris County,77049,4525519,57791,16.8
Houston,2015,First,Studio,$75,29.803976794424894,-95.3574082965572,Harris County,77009,4525519,57791,16.8
Houston,2013,Second,3,$145,29.7969177619448,-95.4101180113883,Harris County,77008,4525519,57791,16.8
Houston,2016,Third,2,$82,29.7476028179595,-95.3589632177783,Harris County,77003,4525519,57791,16.8
Houston,2013,Third,1,$40,29.800100363779897,-95.35715854947192,Harris County,77009,4525519,57791,16.8
Houston,2017,First,1,$35,30.0193250670242,-95.4705955007245,Harris County,77090,4525519,57791,16.8
Tomball,2016,Fourth,1,$80,30.0534149221574,-95.5857561272734,Harris County,77375,4525519,57791,16.8
Houston,2016,Second,2,$36,29.986259875048297,-95.437294380601,Harris County,77090,4525519,57791,16.8
Spring,2015,Second,1,$72,30.0180962153649,-95.5327999890684,Harris County,77379,4525519,57791,16.8
Spring,2017,Second,2,$60,30.118776123790003,-95.5531677700771,Harris County,77389,4525519,57791,16.8
Spring,2016,Fourth,1,$65,30.1137515068525,-95.51961223490272,Harris County,77389,4525519,57791,16.8
Tomball,2016,Fourth,3,$115,30.079274172878105,-95.5843795615502,Harris County,77375,4525519,57791,16.8
Houston,2016,Third,1,$28,29.977653703141304,-95.4611730509193,Harris County,77014,4525519,57791,16.8
Houston,2015,Third,1,$29,29.985787841780706,-95.4020386169697,Harris County,77073,4525519,57791,16.8
Tomball,2016,Third,1,$150,30.1321522608067,-95.5696356412946,Harris County,77375,4525519,57791,16.8
Humble,2015,Second,1,$35,30.071704427375103,-95.2028152811623,Harris County,77339,4525519,57791,16.8
Tomball,2013,Second,1,$36,30.0487446854092,-95.5981642119354,Harris County,77375,4525519,57791,16.8
Spring,2017,First,1,$27,30.0933099335389,-95.4276220818382,Harris County,77386,4525519,57791,16.8
Houston,2016,First,1,$25,29.9805014926452,-95.5048945810334,Harris County,77066,4525519,57791,16.8
Spring,2017,First,1,$20,30.1103956141929,-95.5301442202114,Harris County,77389,4525519,57791,16.8
Spring,2017,Second,1,$59,30.027314326115103,-95.4790741920771,Harris County,77379,4525519,57791,16.8
Spring,2016,First,2,$56,30.1396452318378,-95.5238352309012,Harris County,77389,4525519,57791,16.8
Tomball,2014,Second,Studio,$67,30.1189668178602,-95.62341435755827,Harris County,77375,4525519,57791,16.8
Spring,2015,Third,1,$37,30.0912480798264,-95.4960105821886,Harris County,77389,4525519,57791,16.8
Spring,2013,Fourth,2,$89,30.044261595572,-95.4582445211256,Harris County,77388,4525519,57791,16.8
Tomball,2016,Fourth,1,$50,30.0770720962846,-95.5854192039968,Harris County,77375,4525519,57791,16.8
Spring,2015,Second,4,$169,30.079483151111603,-95.39830172306542,Harris County,77373,4525519,57791,16.8
Spring,2016,Third,1,$59,30.0734503330386,-95.4476579819032,Harris County,77388,4525519,57791,16.8
Spring,2017,First,1,$34,30.081333816200495,-95.384545727097,Harris County,77373,4525519,57791,16.8
Tomball,2016,Fourth,1,$50,30.0780490107682,-95.58364111754422,Harris County,77375,4525519,57791,16.8
Spring,2015,Third,1,$39,30.0529503114353,-95.4534249435666,Harris County,77388,4525519,57791,16.8
Spring,2016,Second,1,$125,30.0476581399102,-95.57780678263492,Harris County,77379,4525519,57791,16.8
Spring,2015,Fourth,1,$35,30.0569985159791,-95.4278619158532,Harris County,77373,4525519,57791,16.8
Tomball,2015,Fourth,2,$79,30.118581616684104,-95.55568973474728,Harris County,77375,4525519,57791,16.8
Humble,2013,Third,1,$59,30.011817031894303,-95.3105297625288,Harris County,77338,4525519,57791,16.8
Spring,2017,First,1,$29,30.1101128599526,-95.53031846284809,Harris County,77389,4525519,57791,16.8
Houston,2016,Third,1,$850,29.7471076805655,-95.3201563408148,Harris County,77011,4525519,57791,16.8
Houston,2016,Fourth,Studio,$40,29.67141691145,-95.3029205416314,Harris County,77061,4525519,57791,16.8
Houston,2016,Fourth,4,$6000,29.6796032671895,-95.2515206545413,Harris County,77017,4525519,57791,16.8
Houston,2016,Third,3,$500,29.618308774304,-95.1930334745575,Harris County,77034,4525519,57791,16.8
Seabrook,2016,Fourth,1,$55,29.580468867627395,-95.062854348769,Harris County,77586,4525519,57791,16.8
Pasadena,2017,First,2,$1500,29.6957262510009,-95.2195301585132,Harris County,77506,4525519,57791,16.8
Houston,2017,First,1,$100,29.7270147428297,-95.32473179133991,Harris County,77023,4525519,57791,16.8
Houston,2014,Fourth,1,$60,29.5548052578885,-95.0775827563681,Harris County,77058,4525519,57791,16.8
Houston,2017,First,4,$1000,29.862960463147,-95.2075363004681,Harris County,77044,4525519,57791,16.8
Houston,2015,Third,3,$2500,29.9199018281148,-95.1664660525502,Harris County,77044,4525519,57791,16.8
Houston,2017,First,1,$150,29.8143716218889,-95.68733752774028,Harris County,77084,4525519,57791,16.8
Houston,2015,Fourth,3,$100,29.808060415964302,-95.1520420357506,Harris County,77049,4525519,57791,16.8
Tomball,2016,Fourth,1,$50,30.077398179395,-95.5836191050632,Harris County,77375,4525519,57791,16.8
Houston,2016,Third,1,$30,29.5470688738505,-95.0904826088208,Harris County,77058,4525519,57791,16.8
Houston,2016,Fourth,4,$1000,29.771038327204,-95.7170950522205,Harris County,77094,4525519,57791,16.8
Houston,2016,Third,9,$4000,29.885951517375,-95.2876839996224,Harris County,77016,4525519,57791,16.8
La Porte,2016,Second,2,$99,29.618119501283,-95.0196243144254,Harris County,77571,4525519,57791,16.8
Houston,2016,Third,3,$575,29.829619955492102,-95.0828084464126,Harris County,77049,4525519,57791,16.8
Humble,2016,First,1,$39,29.9379836358694,-95.2175039923388,Harris County,77396,4525519,57791,16.8
El Lago,2013,First,4,$140,29.5727280710359,-95.044397563078,Harris County,77586,4525519,57791,16.8
Pasadena,2016,Third,3,$40,29.6603813448825,-95.1197919413428,Harris County,77505,4525519,57791,16.8
Spring,2017,Second,1,$30,30.097176743563104,-95.49771495386908,Harris County,77389,4525519,57791,16.8
Katy,2016,First,3,$600,29.8103579433148,-95.7279821318169,Harris County,77449,4525519,57791,16.8
Katy,2016,First,1,$40,29.771095833173103,-95.7603876213048,Harris County,77450,4525519,57791,16.8
Highlands,2014,Fourth,2,$217,29.829236468063804,-95.05496087505728,Harris County,77562,4525519,57791,16.8
Houston,2016,Fourth,1,$900,29.7307924658895,-95.31016137645572,Harris County,77023,4525519,57791,16.8
Katy,2016,Second,3,$189,29.8234703199206,-95.7268369118629,Harris County,77449,4525519,57791,16.8
Tomball,2014,First,3,$250,30.010704807842604,-95.6031824106321,Harris County,77377,4525519,57791,16.8
Humble,2015,Second,1,$25,29.9929249759188,-95.1666788299016,Harris County,77346,4525519,57791,16.8
Pasadena,2014,Second,1,$60,29.6822384552508,-95.2017694848468,Harris County,77502,4525519,57791,16.8
La Porte,2016,First,3,$134,29.6757615772257,-95.0453287263255,Harris County,77571,4525519,57791,16.8
Tomball,2014,Second,3,$1100,30.0565142463034,-95.6022257582992,Harris County,77375,4525519,57791,16.8
Katy,2015,Fourth,1,$27,29.8284764251432,-95.714212987421,Harris County,77449,4525519,57791,16.8
Katy,2016,Fourth,2,$120,29.7814991689722,-95.80381494321148,Harris County,77493,4525519,57791,16.8
Humble,2015,Second,1,$35,30.071704427375103,-95.2028152811623,Harris County,77339,4525519,57791,16.8
Humble,2013,Third,1,$94,29.9858060578205,-95.19097920834908,Harris County,77346,4525519,57791,16.8
Tomball,2016,Fourth,3,$1300,30.0452358952718,-95.6062333696412,Harris County,77375,4525519,57791,16.8
Houston,2014,Third,1,$109,29.966542198021106,-95.5461620326236,Harris County,77070,4525519,57791,16.8
Tomball,2017,First,4,$1500,30.079527880450897,-95.5599356976487,Harris County,77375,4525519,57791,16.8
Spring,2016,Third,4,$149,30.1207961255398,-95.50445883181509,Harris County,77389,4525519,57791,16.8
Spring,2017,First,1,$44,30.0818252869014,-95.3865187764349,Harris County,77373,4525519,57791,16.8
Houston,2016,First,1,$30,29.980310845040805,-95.5045862806513,Harris County,77066,4525519,57791,16.8
Tomball,2015,Fourth,5,$200,30.0737549596025,-95.58245312690391,Harris County,77375,4525519,57791,16.8
Seabrook,2016,Third,3,$375,29.597706564201697,-94.9888253318174,Harris County,77586,4525519,57791,16.8
Seabrook,2014,Third,1,$70,29.583564008802,-95.0128498491186,Harris County,77586,4525519,57791,16.8
Houston,2015,Fourth,1,$135,29.8164552004816,-95.6908295141697,Harris County,77084,4525519,57791,16.8
Houston,2016,Second,1,$40,30.027616638182103,-95.4454569993548,Harris County,77090,4525519,57791,16.8
Katy,2015,Fourth,1,$50,29.829587915526098,-95.7292009493062,Harris County,77449,4525519,57791,16.8
Humble,2016,Fourth,4,$1000,29.988057740027298,-95.1710283013464,Harris County,77346,4525519,57791,16.8
Katy,2017,First,4,$500,29.822324858022,-95.77910169276409,Harris County,77493,4525519,57791,16.8
Houston,2013,Third,1,$75,29.546329215073104,-95.0945929575355,Harris County,77058,4525519,57791,16.8
Spring,2013,Second,1,$77,30.0530588814336,-95.4424528054966,Harris County,77388,4525519,57791,16.8
Humble,2013,Second,2,$500,29.9991889585713,-95.1462113511237,Harris County,77346,4525519,57791,16.8
Seabrook,2014,Fourth,1,$45,29.586596952602896,-95.05722420505371,Harris County,77586,4525519,57791,16.8
Katy,2015,Third,1,$29,29.827751203643103,-95.712812993457,Harris County,77449,4525519,57791,16.8
Spring,2016,Fourth,1,$47,30.0519778952604,-95.34478480167972,Harris County,77373,4525519,57791,16.8
Spring,2017,First,1,$19,30.109608247360303,-95.5312441516232,Harris County,77389,4525519,57791,16.8
Huffman,2016,Fourth,5,$2500,30.089733661228298,-95.148634606374,Harris County,77336,4525519,57791,16.8
Humble,2015,First,2,$60,30.016126016406897,-95.2960783142652,Harris County,77338,4525519,57791,16.8
Spring,2016,Fourth,1,$36,30.0506994647416,-95.34329153332928,Harris County,77373,4525519,57791,16.8
Kingwood,2016,Second,1,$150,30.0526242774098,-95.2255578628201,Harris County,77339,4525519,57791,16.8
Tomball,2017,First,1,$75,30.0829275397405,-95.5524807814967,Harris County,77375,4525519,57791,16.8
Katy,2015,First,1,$33,29.8224401816301,-95.7112439785836,Harris County,77449,4525519,57791,16.8
Humble,2017,First,3,$122,30.021118045942305,-95.2906207635224,Harris County,77338,4525519,57791,16.8
Spring,2013,First,1,$63,30.0195042674263,-95.506779768379,Harris County,77379,4525519,57791,16.8
Katy,2014,Second,1,$33,29.8353164491672,-95.7403130765527,Harris County,77449,4525519,57791,16.8
El Lago,2015,Third,Studio,$125,29.577660687667603,-95.0461718398139,Harris County,77586,4525519,57791,16.8
Humble,2017,Second,4,$67,30.0638304758733,-95.1866692835148,Harris County,77345,4525519,57791,16.8
Spring,2016,Second,1,$37,30.0364340707552,-95.3364828360708,Harris County,77373,4525519,57791,16.8
Tomball,2017,Second,3,$76,30.1164761727088,-95.6268611644156,Harris County,77375,4525519,57791,16.8
Spring,2014,Third,4,$200,30.1403877360362,-95.5146404929293,Harris County,77389,4525519,57791,16.8
Humble,2013,Third,3,$280,29.9856092283635,-95.1963202958599,Harris County,77346,4525519,57791,16.8
La Porte,2016,Second,1,$39,29.6186433212993,-95.0196173820574,Harris County,77571,4525519,57791,16.8
Houston,2015,Fourth,1,$40,30.0782973118532,-95.1809660054458,Harris County,773345,4525519,57791,16.8
Spring,2017,First,1,$20,30.0757029872071,-95.447996177118,Harris County,77388,4525519,57791,16.8
Tomball,2016,Fourth,5,$5000,30.042716396131,-95.61436429710552,Harris County,77377,4525519,57791,16.8
Spring,2015,Third,1,$35,30.0146870846838,-95.5553807309287,Harris County,77379,4525519,57791,16.8
Spring,2015,Fourth,3,$115,30.135483575647,-95.5373089588468,Harris County,77389,4525519,57791,16.8
Humble,2017,First,3,$81,30.000942588552,-95.25816793356572,Harris County,77338,4525519,57791,16.8
Tomball,2016,Third,2,$95,30.1147362936672,-95.57667687404172,Harris County,77375,4525519,57791,16.8
Houston,2017,First,1,$60,30.0258071595683,-95.4398249897902,Harris County,77090,4525519,57791,16.8
